id,hospcode,areacode,date_com,b_year,result
"2d85d6ec39840f8051854b028fa13073","11292","72050801","202411160500","2567",300
"2d85d6ec39840f8051854b028fa13073","04707","42040406","202411162249","2567",3
"2d85d6ec39840f8051854b028fa13073","04708","42040501","202411162249","2567",38
"2d85d6ec39840f8051854b028fa13073","04710","42050202","202411162249","2567",61
"2d85d6ec39840f8051854b028fa13073","06259","53010805","202411161819","2567",197
"2d85d6ec39840f8051854b028fa13073","06263","53011007","202411161819","2567",233
"2d85d6ec39840f8051854b028fa13073","06265","53011203","202411161819","2567",239
"2d85d6ec39840f8051854b028fa13073","06268","53011401","202411161819","2567",186
"2d85d6ec39840f8051854b028fa13073","11188","56070209","202411162002","2567",386
"2d85d6ec39840f8051854b028fa13073","10867","27030101","202411161635","2567",2796
"2d85d6ec39840f8051854b028fa13073","10866","27020101","202411161635","2567",1331
"2d85d6ec39840f8051854b028fa13073","10980","36120101","202411161543","2567",29
"2d85d6ec39840f8051854b028fa13073","03998","36060310","202411161543","2567",1
"2d85d6ec39840f8051854b028fa13073","10785","15040104","202411161054","2567",84
"2d85d6ec39840f8051854b028fa13073","01699","19021108","202411161522","2567",53
"2d85d6ec39840f8051854b028fa13073","10793","16070109","202411171229","2567",376
"2d85d6ec39840f8051854b028fa13073","01700","19021110","202411161522","2567",3
"2d85d6ec39840f8051854b028fa13073","04817","38010910","202411161120","2567",334
"2d85d6ec39840f8051854b028fa13073","01251","14070305","202411170522","2567",17
"2d85d6ec39840f8051854b028fa13073","40744","56080200","202411162002","2567",178
"2d85d6ec39840f8051854b028fa13073","11176","55060906","202411210738","2567",96
"2d85d6ec39840f8051854b028fa13073","11181","55110104","202411210738","2567",64
"2d85d6ec39840f8051854b028fa13073","04000","36060502","202411161543","2567",5
"2d85d6ec39840f8051854b028fa13073","10981","36130705","202411161543","2567",3383
"2d85d6ec39840f8051854b028fa13073","01355","15010305","202411161054","2567",1
"2d85d6ec39840f8051854b028fa13073","10786","15050101","202411161054","2567",676
"2d85d6ec39840f8051854b028fa13073","07123","61060402","202411161210","2567",28
"2d85d6ec39840f8051854b028fa13073","03881","35050306","202411161416","2567",278
"2d85d6ec39840f8051854b028fa13073","07121","61060306","202411161210","2567",13
"2d85d6ec39840f8051854b028fa13073","04814","38010605","202411161120","2567",164
"2d85d6ec39840f8051854b028fa13073","04815","38010705","202411161120","2567",277
"2d85d6ec39840f8051854b028fa13073","04816","38010806","202411161120","2567",191
"2d85d6ec39840f8051854b028fa13073","06269","53011503","202411161819","2567",1625
"2d85d6ec39840f8051854b028fa13073","11164","53080501","202411161819","2567",343
"2d85d6ec39840f8051854b028fa13073","10788","15070110","202411161054","2567",211
"2d85d6ec39840f8051854b028fa13073","07125","61060504","202411161210","2567",19
"2d85d6ec39840f8051854b028fa13073","10787","15060204","202411161054","2567",136
"2d85d6ec39840f8051854b028fa13073","04820","38011011","202411161120","2567",98
"2d85d6ec39840f8051854b028fa13073","04818","38010907","202411161120","2567",418
"2d85d6ec39840f8051854b028fa13073","10784","15030200","202411161054","2567",9
"2d85d6ec39840f8051854b028fa13073","07109","61041004","202411161210","2567",239
"2d85d6ec39840f8051854b028fa13073","09045","81080203","202411161753","2567",1
"2d85d6ec39840f8051854b028fa13073","04821","38011101","202411161120","2567",136
"2d85d6ec39840f8051854b028fa13073","01363","15011003","202411161054","2567",2
"2d85d6ec39840f8051854b028fa13073","04849","38030509","202411161120","2567",13
"2d85d6ec39840f8051854b028fa13073","07107","61040904","202411161210","2567",509
"2d85d6ec39840f8051854b028fa13073","01371","15020405","202411161054","2567",95
"2d85d6ec39840f8051854b028fa13073","04850","38030610","202411161120","2567",19
"2d85d6ec39840f8051854b028fa13073","04851","38030604","202411161120","2567",61
"2d85d6ec39840f8051854b028fa13073","01369","15020204","202411161054","2567",14
"2d85d6ec39840f8051854b028fa13073","04871","38040402","202411161120","2567",127
"2d85d6ec39840f8051854b028fa13073","01368","15020101","202411161054","2567",2
"2d85d6ec39840f8051854b028fa13073","04870","38040316","202411161120","2567",1
"2d85d6ec39840f8051854b028fa13073","01379","15030301","202411161054","2567",4
"2d85d6ec39840f8051854b028fa13073","07135","61070604","202411161210","2567",49
"2d85d6ec39840f8051854b028fa13073","01372","15020501","202411161054","2567",58
"2d85d6ec39840f8051854b028fa13073","04869","38040210","202411161120","2567",13
"2d85d6ec39840f8051854b028fa13073","01373","15020703","202411161054","2567",2
"2d85d6ec39840f8051854b028fa13073","04852","38030708","202411161120","2567",5
"2d85d6ec39840f8051854b028fa13073","04872","38040411","202411161120","2567",5
"2d85d6ec39840f8051854b028fa13073","01376","15020902","202411161054","2567",1
"2d85d6ec39840f8051854b028fa13073","04711","42050206","202411162249","2567",1
"2d85d6ec39840f8051854b028fa13073","04713","42050401","202411162249","2567",206
"2d85d6ec39840f8051854b028fa13073","02200","24011813","202411162304","2567",5
"2d85d6ec39840f8051854b028fa13073","02196","24011502","202411162304","2567",3
"2d85d6ec39840f8051854b028fa13073","02205","24020809","202411162304","2567",8
"2d85d6ec39840f8051854b028fa13073","02219","24030802","202411162304","2567",1
"2d85d6ec39840f8051854b028fa13073","04874","38040510","202411161120","2567",212
"2d85d6ec39840f8051854b028fa13073","04876","38040604","202411161120","2567",6
"2d85d6ec39840f8051854b028fa13073","10800","17040403","202411160814","2567",824
"2d85d6ec39840f8051854b028fa13073","10801","17050204","202411160814","2567",564
"2d85d6ec39840f8051854b028fa13073","01424","15061501","202411161054","2567",102
"2d85d6ec39840f8051854b028fa13073","11114","49030107","202411160957","2567",840
"2d85d6ec39840f8051854b028fa13073","11115","49040103","202411160957","2567",1098
"2d85d6ec39840f8051854b028fa13073","01704","19021501","202411161522","2567",172
"2d85d6ec39840f8051854b028fa13073","10790","16030105","202411171229","2567",76
"2d85d6ec39840f8051854b028fa13073","01705","19021505","202411161522","2567",237
"2d85d6ec39840f8051854b028fa13073","01728","19040501","202411161522","2567",136
"2d85d6ec39840f8051854b028fa13073","10789","16020106","202411171229","2567",228
"2d85d6ec39840f8051854b028fa13073","09071","82020302","202411170213","2567",124
"2d85d6ec39840f8051854b028fa13073","09069","82020202","202411170213","2567",107
"2d85d6ec39840f8051854b028fa13073","10740","82050200","202411170213","2567",1186
"2d85d6ec39840f8051854b028fa13073","11347","82020102","202411170213","2567",42
"2d85d6ec39840f8051854b028fa13073","11304","74020100","202411160810","2567",137
"2d85d6ec39840f8051854b028fa13073","10734","74010100","202411160810","2567",1321
"2d85d6ec39840f8051854b028fa13073","00946","11020203","202411161438","2567",8
"2d85d6ec39840f8051854b028fa13073","09021","81040608","202411161753","2567",643
"2d85d6ec39840f8051854b028fa13073","09016","81040311","202411161753","2567",13
"2d85d6ec39840f8051854b028fa13073","04714","42050506","202411162249","2567",33
"2d85d6ec39840f8051854b028fa13073","04716","42050609","202411162249","2567",90
"2d85d6ec39840f8051854b028fa13073","04715","42050613","202411162249","2567",137
"2d85d6ec39840f8051854b028fa13073","04721","42051003","202411162249","2567",104
"2d85d6ec39840f8051854b028fa13073","06278","53030208","202411161819","2567",187
"2d85d6ec39840f8051854b028fa13073","04873","38040504","202411161120","2567",10
"2d85d6ec39840f8051854b028fa13073","07904","70040205","202411161016","2567",22
"2d85d6ec39840f8051854b028fa13073","11060","44110102","202411160803","2567",2111
"2d85d6ec39840f8051854b028fa13073","01375","15020901","202411161054","2567",7
"2d85d6ec39840f8051854b028fa13073","01382","15030601","202411161054","2567",12
"2d85d6ec39840f8051854b028fa13073","04813","38010508","202411161120","2567",149
"2d85d6ec39840f8051854b028fa13073","01384","15030802","202411161054","2567",1
"2d85d6ec39840f8051854b028fa13073","07126","61060604","202411161210","2567",35
"2d85d6ec39840f8051854b028fa13073","04811","38010401","202411161120","2567",195
"2d85d6ec39840f8051854b028fa13073","04812","38010404","202411161120","2567",882
"2d85d6ec39840f8051854b028fa13073","04879","38040901","202411161120","2567",48
"2d85d6ec39840f8051854b028fa13073","01383","15030706","202411161054","2567",18
"2d85d6ec39840f8051854b028fa13073","01386","15040202","202411161054","2567",72
"2d85d6ec39840f8051854b028fa13073","01387","15040305","202411161054","2567",13
"2d85d6ec39840f8051854b028fa13073","04847","38030409","202411161120","2567",16
"2d85d6ec39840f8051854b028fa13073","01385","15030809","202411161054","2567",3
"2d85d6ec39840f8051854b028fa13073","01388","15040401","202411161054","2567",160
"2d85d6ec39840f8051854b028fa13073","01390","15040509","202411161054","2567",4
"2d85d6ec39840f8051854b028fa13073","01391","15040603","202411161054","2567",436
"2d85d6ec39840f8051854b028fa13073","01393","15040805","202411161054","2567",8
"2d85d6ec39840f8051854b028fa13073","01392","15040702","202411161054","2567",8
"2d85d6ec39840f8051854b028fa13073","01396","15041007","202411161054","2567",8
"2d85d6ec39840f8051854b028fa13073","01395","15041002","202411161054","2567",54
"2d85d6ec39840f8051854b028fa13073","01394","15040901","202411161054","2567",22
"2d85d6ec39840f8051854b028fa13073","01398","15041201","202411161054","2567",392
"2d85d6ec39840f8051854b028fa13073","01397","15041104","202411161054","2567",43
"2d85d6ec39840f8051854b028fa13073","01399","15041306","202411161054","2567",1
"2d85d6ec39840f8051854b028fa13073","01401","15041502","202411161054","2567",4
"2d85d6ec39840f8051854b028fa13073","01402","15041508","202411161054","2567",160
"2d85d6ec39840f8051854b028fa13073","01422","15061302","202411161054","2567",834
"2d85d6ec39840f8051854b028fa13073","01421","15061206","202411161054","2567",1233
"2d85d6ec39840f8051854b028fa13073","01420","15061105","202411161054","2567",704
"2d85d6ec39840f8051854b028fa13073","06881","58060301","202411160906","2567",1
"2d85d6ec39840f8051854b028fa13073","06842","58020301","202411160906","2567",4
"2d85d6ec39840f8051854b028fa13073","06840","58020103","202411160906","2567",3
"2d85d6ec39840f8051854b028fa13073","06885","58070106","202411160906","2567",22
"2d85d6ec39840f8051854b028fa13073","06887","58070301","202411160906","2567",6
"2d85d6ec39840f8051854b028fa13073","06888","58070401","202411160906","2567",533
"2d85d6ec39840f8051854b028fa13073","10493","58020205","202411160906","2567",123
"2d85d6ec39840f8051854b028fa13073","06849","58030201","202411160906","2567",4
"2d85d6ec39840f8051854b028fa13073","10719","58010100","202411160906","2567",2827
"2d85d6ec39840f8051854b028fa13073","11203","58020101","202411160906","2567",22
"2d85d6ec39840f8051854b028fa13073","04717","42050702","202411162249","2567",50
"2d85d6ec39840f8051854b028fa13073","04718","42050706","202411162249","2567",65
"2d85d6ec39840f8051854b028fa13073","04719","42050804","202411162249","2567",70
"2d85d6ec39840f8051854b028fa13073","04720","42050902","202411162249","2567",17
"2d85d6ec39840f8051854b028fa13073","04723","42060301","202411162249","2567",16
"2d85d6ec39840f8051854b028fa13073","11204","58030101","202411160906","2567",1323
"2d85d6ec39840f8051854b028fa13073","01417","15060802","202411161054","2567",598
"2d85d6ec39840f8051854b028fa13073","06858","58030701","202411160906","2567",236
"2d85d6ec39840f8051854b028fa13073","10691","16061902","202411171229","2567",893
"2d85d6ec39840f8051854b028fa13073","09046","81080206","202411161753","2567",101
"2d85d6ec39840f8051854b028fa13073","04722","42060202","202411162249","2567",62
"2d85d6ec39840f8051854b028fa13073","04724","42060408","202411162249","2567",14
"2d85d6ec39840f8051854b028fa13073","10824","20080101","202411152301","2567",30
"2d85d6ec39840f8051854b028fa13073","04725","42060501","202411162249","2567",11
"2d85d6ec39840f8051854b028fa13073","10825","20090301","202411152301","2567",183
"2d85d6ec39840f8051854b028fa13073","04726","42070205","202411162249","2567",204
"2d85d6ec39840f8051854b028fa13073","10826","20100101","202411152301","2567",24
"2d85d6ec39840f8051854b028fa13073","04728","42070401","202411162249","2567",159
"2d85d6ec39840f8051854b028fa13073","28006","20110114","202411152301","2567",138
"2d85d6ec39840f8051854b028fa13073","04729","42070403","202411162249","2567",151
"2d85d6ec39840f8051854b028fa13073","04730","42070501","202411162249","2567",148
"2d85d6ec39840f8051854b028fa13073","10862","25090104","202411161333","2567",13
"2d85d6ec39840f8051854b028fa13073","04731","42070601","202411162249","2567",200
"2d85d6ec39840f8051854b028fa13073","04732","42080105","202411162249","2567",4
"2d85d6ec39840f8051854b028fa13073","04733","42080202","202411162249","2567",29
"2d85d6ec39840f8051854b028fa13073","01416","15060712","202411161054","2567",292
"2d85d6ec39840f8051854b028fa13073","10791","16040111","202411171229","2567",13
"2d85d6ec39840f8051854b028fa13073","10703","37010106","202411161230","2567",1094
"2d85d6ec39840f8051854b028fa13073","01415","15060706","202411161054","2567",2
"2d85d6ec39840f8051854b028fa13073","04844","38030316","202411161120","2567",162
"2d85d6ec39840f8051854b028fa13073","06279","53030301","202411161819","2567",232
"2d85d6ec39840f8051854b028fa13073","06283","53030501","202411161819","2567",119
"2d85d6ec39840f8051854b028fa13073","04826","38020508","202411161120","2567",13
"2d85d6ec39840f8051854b028fa13073","04825","38020411","202411161120","2567",2
"2d85d6ec39840f8051854b028fa13073","10690","16010601","202411171229","2567",2263
"2d85d6ec39840f8051854b028fa13073","10686","12010406","202411161541","2567",1700
"2d85d6ec39840f8051854b028fa13073","10756","12020108","202411161541","2567",456
"2d85d6ec39840f8051854b028fa13073","41768","12020503","202411161541","2567",1
"2d85d6ec39840f8051854b028fa13073","01057","12060305","202411161541","2567",12
"2d85d6ec39840f8051854b028fa13073","01036","12040507","202411161541","2567",19
"2d85d6ec39840f8051854b028fa13073","01035","12040408","202411161541","2567",16
"2d85d6ec39840f8051854b028fa13073","01030","12040207","202411161541","2567",8
"2d85d6ec39840f8051854b028fa13073","28875","12040708","202411161541","2567",6
"2d85d6ec39840f8051854b028fa13073","10760","12060105","202411161541","2567",98
"2d85d6ec39840f8051854b028fa13073","01018","12020805","202411161541","2567",1
"2d85d6ec39840f8051854b028fa13073","01008","12020205","202411161541","2567",9
"2d85d6ec39840f8051854b028fa13073","01410","15060103","202411161054","2567",207
"2d85d6ec39840f8051854b028fa13073","04824","38020201","202411161120","2567",2
"2d85d6ec39840f8051854b028fa13073","01412","15060403","202411161054","2567",54
"2d85d6ec39840f8051854b028fa13073","04822","38011204","202411161120","2567",213
"2d85d6ec39840f8051854b028fa13073","10660","14010104","202411170522","2567",2680
"2d85d6ec39840f8051854b028fa13073","10688","14120301","202411170522","2567",69
"2d85d6ec39840f8051854b028fa13073","10768","14020100","202411170522","2567",694
"2d85d6ec39840f8051854b028fa13073","10769","14030302","202411170522","2567",139
"2d85d6ec39840f8051854b028fa13073","10770","14040102","202411170522","2567",129
"2d85d6ec39840f8051854b028fa13073","10772","14060111","202411170522","2567",76
"2d85d6ec39840f8051854b028fa13073","11358","84030105","202411181135","2567",21
"2d85d6ec39840f8051854b028fa13073","11357","84020709","202411181135","2567",428
"2d85d6ec39840f8051854b028fa13073","10681","84010202","202411181135","2567",186
"2d85d6ec39840f8051854b028fa13073","10742","84040101","202411181135","2567",3424
"2d85d6ec39840f8051854b028fa13073","06862","58040404","202411160906","2567",2
"2d85d6ec39840f8051854b028fa13073","13932","38010305","202411161120","2567",42
"2d85d6ec39840f8051854b028fa13073","11207","58060203","202411160906","2567",222
"2d85d6ec39840f8051854b028fa13073","13935","38080101","202411161120","2567",185
"2d85d6ec39840f8051854b028fa13073","04890","38070301","202411161120","2567",167
"2d85d6ec39840f8051854b028fa13073","03882","35050312","202411161416","2567",2692
"2d85d6ec39840f8051854b028fa13073","03883","35050404","202411161416","2567",913
"2d85d6ec39840f8051854b028fa13073","03884","35050503","202411161416","2567",2764
"2d85d6ec39840f8051854b028fa13073","10967","35060104","202411161416","2567",1077
"2d85d6ec39840f8051854b028fa13073","10968","35070401","202411161416","2567",5125
"2d85d6ec39840f8051854b028fa13073","11356","83030101","202411161109","2567",873
"2d85d6ec39840f8051854b028fa13073","11355","83020203","202411161109","2567",614
"2d85d6ec39840f8051854b028fa13073","10741","83010100","202411161109","2567",854
"2d85d6ec39840f8051854b028fa13073","09630","91040201","202411170417","2567",11
"2d85d6ec39840f8051854b028fa13073","11178","55080402","202411210738","2567",177
"2d85d6ec39840f8051854b028fa13073","11205","58040201","202411160906","2567",837
"2d85d6ec39840f8051854b028fa13073","01414","15060606","202411161054","2567",94
"2d85d6ec39840f8051854b028fa13073","04888","38060409","202411161120","2567",206
"2d85d6ec39840f8051854b028fa13073","11206","58050109","202411160906","2567",272
"2d85d6ec39840f8051854b028fa13073","09047","81080305","202411161753","2567",103
"2d85d6ec39840f8051854b028fa13073","09048","81080308","202411161753","2567",24
"2d85d6ec39840f8051854b028fa13073","01418","15060904","202411161054","2567",101
"2d85d6ec39840f8051854b028fa13073","09051","81080505","202411161753","2567",114
"2d85d6ec39840f8051854b028fa13073","09049","81080401","202411161753","2567",14
"2d85d6ec39840f8051854b028fa13073","01411","15060301","202411161054","2567",189
"2d85d6ec39840f8051854b028fa13073","04889","38070206","202411161120","2567",173
"2d85d6ec39840f8051854b028fa13073","09053","81080603","202411161753","2567",117
"2d85d6ec39840f8051854b028fa13073","04891","38070303","202411161120","2567",217
"2d85d6ec39840f8051854b028fa13073","06868","58040804","202411160906","2567",8
"2d85d6ec39840f8051854b028fa13073","10969","35090101","202411161416","2567",1865
"2d85d6ec39840f8051854b028fa13073","11444","35080301","202411161416","2567",16636
"2d85d6ec39840f8051854b028fa13073","13882","35020404","202411161416","2567",33
"2d85d6ec39840f8051854b028fa13073","40745","56090100","202411162002","2567",263
"2d85d6ec39840f8051854b028fa13073","11177","55070111","202411210738","2567",180
"2d85d6ec39840f8051854b028fa13073","11402","91020206","202411170417","2567",130
"2d85d6ec39840f8051854b028fa13073","04734","42080209","202411162249","2567",123
"2d85d6ec39840f8051854b028fa13073","07028","60110104","202411161628","2567",1
"2d85d6ec39840f8051854b028fa13073","09786","93011203","202411120931","2567",16
"2d85d6ec39840f8051854b028fa13073","09870","93080409","202411120931","2567",98
"2d85d6ec39840f8051854b028fa13073","09055","81080708","202411161753","2567",103
"2d85d6ec39840f8051854b028fa13073","11320","77070100","202411160745","2567",392
"2d85d6ec39840f8051854b028fa13073","11321","77080506","202411160745","2567",1470
"2d85d6ec39840f8051854b028fa13073","06294","53040402","202411161819","2567",257
"2d85d6ec39840f8051854b028fa13073","06293","53040303","202411161819","2567",116
"2d85d6ec39840f8051854b028fa13073","06292","53040301","202411161819","2567",52
"2d85d6ec39840f8051854b028fa13073","06291","53040204","202411161819","2567",500
"2d85d6ec39840f8051854b028fa13073","06290","53040102","202411161819","2567",22
"2d85d6ec39840f8051854b028fa13073","06295","53040403","202411161819","2567",8
"2d85d6ec39840f8051854b028fa13073","06297","53040602","202411161819","2567",86
"2d85d6ec39840f8051854b028fa13073","06296","53040504","202411161819","2567",567
"2d85d6ec39840f8051854b028fa13073","10053","95040306","202411161907","2567",25
"2d85d6ec39840f8051854b028fa13073","10052","95040302","202411161907","2567",4
"2d85d6ec39840f8051854b028fa13073","06307","53070203","202411161819","2567",444
"2d85d6ec39840f8051854b028fa13073","06308","53070205","202411161819","2567",346
"2d85d6ec39840f8051854b028fa13073","06310","53070302","202411161819","2567",65
"2d85d6ec39840f8051854b028fa13073","09631","91040302","202411170417","2567",61
"2d85d6ec39840f8051854b028fa13073","09632","91040307","202411170417","2567",81
"2d85d6ec39840f8051854b028fa13073","11406","91060108","202411170417","2567",239
"2d85d6ec39840f8051854b028fa13073","13884","35060509","202411161416","2567",21
"2d85d6ec39840f8051854b028fa13073","09633","91040404","202411170417","2567",16
"2d85d6ec39840f8051854b028fa13073","10746","91010100","202411170417","2567",458
"2d85d6ec39840f8051854b028fa13073","09649","91070108","202411170417","2567",2
"2d85d6ec39840f8051854b028fa13073","09647","91060505","202411170417","2567",82
"2d85d6ec39840f8051854b028fa13073","09645","91060303","202411170417","2567",9
"2d85d6ec39840f8051854b028fa13073","06311","53070401","202411161819","2567",1082
"2d85d6ec39840f8051854b028fa13073","04735","42080301","202411162249","2567",46
"2d85d6ec39840f8051854b028fa13073","06319","53071104","202411161819","2567",154
"2d85d6ec39840f8051854b028fa13073","06322","53080303","202411161819","2567",91
"2d85d6ec39840f8051854b028fa13073","06321","53080207","202411161819","2567",118
"2d85d6ec39840f8051854b028fa13073","06318","53071003","202411161819","2567",247
"2d85d6ec39840f8051854b028fa13073","06320","53080202","202411161819","2567",826
"2d85d6ec39840f8051854b028fa13073","10050","95040201","202411161907","2567",30
"2d85d6ec39840f8051854b028fa13073","01131","13060311","202411170211","2567",18
"2d85d6ec39840f8051854b028fa13073","01130","13060206","202411170211","2567",1
"2d85d6ec39840f8051854b028fa13073","10748","94010100","202411161703","2567",2641
"2d85d6ec39840f8051854b028fa13073","11460","94070100","202411161703","2567",672
"2d85d6ec39840f8051854b028fa13073","11430","94100601","202411161703","2567",166
"2d85d6ec39840f8051854b028fa13073","11429","94090802","202411161703","2567",33
"2d85d6ec39840f8051854b028fa13073","11428","94080104","202411161703","2567",51
"2d85d6ec39840f8051854b028fa13073","11427","94060101","202411161703","2567",18
"2d85d6ec39840f8051854b028fa13073","11423","94020203","202411161703","2567",137
"2d85d6ec39840f8051854b028fa13073","11424","94030502","202411161703","2567",46
"2d85d6ec39840f8051854b028fa13073","10687","13010105","202411170211","2567",695
"2d85d6ec39840f8051854b028fa13073","10761","13020607","202411170211","2567",633
"2d85d6ec39840f8051854b028fa13073","10762","13030302","202411170211","2567",2281
"2d85d6ec39840f8051854b028fa13073","10763","13030100","202411170211","2567",418
"2d85d6ec39840f8051854b028fa13073","10764","13040106","202411170211","2567",529
"2d85d6ec39840f8051854b028fa13073","10765","13050104","202411170211","2567",2
"2d85d6ec39840f8051854b028fa13073","10766","13060609","202411170211","2567",873
"2d85d6ec39840f8051854b028fa13073","10767","13070706","202411170211","2567",189
"2d85d6ec39840f8051854b028fa13073","10676","65010100","202411170404","2567",76
"2d85d6ec39840f8051854b028fa13073","10674","57010100","202411160817","2567",3334
"2d85d6ec39840f8051854b028fa13073","11189","57040120","202411160817","2567",1064
"2d85d6ec39840f8051854b028fa13073","10773","14070805","202411170522","2567",438
"2d85d6ec39840f8051854b028fa13073","10774","14080505","202411170522","2567",187
"2d85d6ec39840f8051854b028fa13073","09792","93011401","202411120931","2567",46
"2d85d6ec39840f8051854b028fa13073","13885","35080612","202411161416","2567",230
"2d85d6ec39840f8051854b028fa13073","09793","93011402","202411120931","2567",62
"2d85d6ec39840f8051854b028fa13073","09794","93011504","202411120931","2567",32
"2d85d6ec39840f8051854b028fa13073","09796","93020103","202411120931","2567",41
"2d85d6ec39840f8051854b028fa13073","09797","93020202","202411120931","2567",30
"2d85d6ec39840f8051854b028fa13073","09799","93020312","202411120931","2567",46
"2d85d6ec39840f8051854b028fa13073","11240","63040104","202411171024","2567",907
"2d85d6ec39840f8051854b028fa13073","11241","63050202","202411171024","2567",748
"2d85d6ec39840f8051854b028fa13073","04739","42080604","202411162249","2567",16
"2d85d6ec39840f8051854b028fa13073","11242","63070102","202411171024","2567",8223
"2d85d6ec39840f8051854b028fa13073","11252","65040107","202411170404","2567",634
"2d85d6ec39840f8051854b028fa13073","11253","65050611","202411170404","2567",566
"2d85d6ec39840f8051854b028fa13073","11251","65030105","202411170404","2567",435
"2d85d6ec39840f8051854b028fa13073","11254","65060101","202411170404","2567",412
"2d85d6ec39840f8051854b028fa13073","11255","65070101","202411170404","2567",1592
"2d85d6ec39840f8051854b028fa13073","11256","65080105","202411170404","2567",1702
"2d85d6ec39840f8051854b028fa13073","11257","65090602","202411170404","2567",601
"2d85d6ec39840f8051854b028fa13073","11455","65020107","202411170404","2567",363
"2d85d6ec39840f8051854b028fa13073","07566","65061004","202411170404","2567",48
"2d85d6ec39840f8051854b028fa13073","10982","36140203","202411161543","2567",486
"2d85d6ec39840f8051854b028fa13073","10983","36150105","202411161543","2567",132
"2d85d6ec39840f8051854b028fa13073","10992","39030115","202411161115","2567",308
"2d85d6ec39840f8051854b028fa13073","01725","19040104","202411161522","2567",106
"2d85d6ec39840f8051854b028fa13073","01726","19040107","202411161522","2567",106
"2d85d6ec39840f8051854b028fa13073","09803","93020502","202411120931","2567",49
"2d85d6ec39840f8051854b028fa13073","03905","35070309","202411161416","2567",208
"2d85d6ec39840f8051854b028fa13073","11179","55090105","202411210738","2567",298
"2d85d6ec39840f8051854b028fa13073","11180","55100214","202411210738","2567",338
"2d85d6ec39840f8051854b028fa13073","09802","93020406","202411120931","2567",26
"2d85d6ec39840f8051854b028fa13073","09800","93020304","202411120931","2567",91
"2d85d6ec39840f8051854b028fa13073","09804","93020504","202411120931","2567",34
"2d85d6ec39840f8051854b028fa13073","09795","93011505","202411120931","2567",91
"2d85d6ec39840f8051854b028fa13073","07557","65060309","202411170404","2567",31
"2d85d6ec39840f8051854b028fa13073","07559","65060505","202411170404","2567",66
"2d85d6ec39840f8051854b028fa13073","07563","65060801","202411170404","2567",27
"2d85d6ec39840f8051854b028fa13073","09808","93030208","202411120931","2567",169
"2d85d6ec39840f8051854b028fa13073","09809","93030501","202411120931","2567",99
"2d85d6ec39840f8051854b028fa13073","09814","93030704","202411120931","2567",351
"2d85d6ec39840f8051854b028fa13073","09813","93030608","202411120931","2567",48
"2d85d6ec39840f8051854b028fa13073","09810","93030505","202411120931","2567",86
"2d85d6ec39840f8051854b028fa13073","09817","93040205","202411120931","2567",1
"2d85d6ec39840f8051854b028fa13073","09821","93040105","202411120931","2567",5
"2d85d6ec39840f8051854b028fa13073","11299","73031801","202411160913","2567",250
"2d85d6ec39840f8051854b028fa13073","09057","81080806","202411161753","2567",5
"2d85d6ec39840f8051854b028fa13073","10738","81010100","202411161753","2567",5037
"2d85d6ec39840f8051854b028fa13073","06093","51040901","202411161533","2567",2
"2d85d6ec39840f8051854b028fa13073","09818","93040207","202411120931","2567",8
"2d85d6ec39840f8051854b028fa13073","02223","24031014","202411162304","2567",19
"2d85d6ec39840f8051854b028fa13073","02228","24040602","202411162304","2567",1
"2d85d6ec39840f8051854b028fa13073","09823","93040304","202411120931","2567",21
"2d85d6ec39840f8051854b028fa13073","09822","93040301","202411120931","2567",18
"2d85d6ec39840f8051854b028fa13073","09827","93050205","202411120931","2567",124
"2d85d6ec39840f8051854b028fa13073","09825","93040308","202411120931","2567",14
"2d85d6ec39840f8051854b028fa13073","09853","93060508","202411120931","2567",4
"2d85d6ec39840f8051854b028fa13073","11376","86020902","202411161546","2567",2031
"2d85d6ec39840f8051854b028fa13073","11378","86030512","202411161546","2567",58
"2d85d6ec39840f8051854b028fa13073","09828","93050402","202411120931","2567",47
"2d85d6ec39840f8051854b028fa13073","09829","93050403","202411120931","2567",83
"2d85d6ec39840f8051854b028fa13073","09831","93050503","202411120931","2567",173
"2d85d6ec39840f8051854b028fa13073","09830","93050412","202411120931","2567",49
"2d85d6ec39840f8051854b028fa13073","04887","38060303","202411161120","2567",189
"2d85d6ec39840f8051854b028fa13073","11379","86041205","202411161546","2567",184
"2d85d6ec39840f8051854b028fa13073","03906","35080204","202411161416","2567",163
"2d85d6ec39840f8051854b028fa13073","11380","86040904","202411161546","2567",50
"2d85d6ec39840f8051854b028fa13073","03897","35060906","202411161416","2567",42
"2d85d6ec39840f8051854b028fa13073","00947","11020208","202411161438","2567",12
"2d85d6ec39840f8051854b028fa13073","11464","94110101","202411161703","2567",281
"2d85d6ec39840f8051854b028fa13073","09851","93060502","202411120931","2567",6
"2d85d6ec39840f8051854b028fa13073","10828","21020201","202411162134","2567",18121
"2d85d6ec39840f8051854b028fa13073","10868","27040106","202411161635","2567",1779
"2d85d6ec39840f8051854b028fa13073","03903","35070210","202411161416","2567",34
"2d85d6ec39840f8051854b028fa13073","10869","27050111","202411161635","2567",1985
"2d85d6ec39840f8051854b028fa13073","11381","86050107","202411161546","2567",325
"2d85d6ec39840f8051854b028fa13073","09848","93060403","202411120931","2567",3
"2d85d6ec39840f8051854b028fa13073","10870","27060101","202411161635","2567",5164
