id|hospcode|areacode|date_com|b_year|target|result|result1|result2|result3|result4|yymm|date_fz
0f6df79c2f8887f50d7879b5fe91c080|10757|12030103|202311141334|2566|960|567|199|218|97|53||
0f6df79c2f8887f50d7879b5fe91c080|10757|12030103|202411161249|2567|1021|599|200|202|114|83||
0f6df79c2f8887f50d7879b5fe91c080|10757|12030103|202511161220|2568|1067|613|198|191|134|90||
0f6df79c2f8887f50d7879b5fe91c080|10757|12030103|202603100924|2569|1067|366|208|158|0|0||
