id,hospcode,areacode,date_com,b_year,target,result,result10,result11,result12,result01,result02,result03,result04,result05,result06,result07,result08,result09
"92a705c26f22754d7462e9f742436b6f","10460","57130206","202311160526","2566",3057,10849,987,1415,1332,950,719,777,709,608,1159,1042,629,522
"92a705c26f22754d7462e9f742436b6f","14365","85010902","202311160355","2566",405,1577,140,169,200,155,130,138,73,150,76,109,119,118
"92a705c26f22754d7462e9f742436b6f","06018","50190605","202311170656","2566",4175,14011,785,909,1433,2270,1566,1591,738,878,1144,1004,966,727
"92a705c26f22754d7462e9f742436b6f","28012","13020101","202311162051","2566",5567,16865,1162,1265,1216,1325,1336,1426,983,1286,1574,1573,1728,1991
"92a705c26f22754d7462e9f742436b6f","03100","32011201","202311161528","2566",7552,28455,2445,3176,3193,2142,3798,3573,2327,1765,3318,1250,1509,0
"92a705c26f22754d7462e9f742436b6f","11209","60020107","202311161523","2566",20773,133589,10616,12058,10777,10921,11398,11253,9597,11737,11086,11485,11527,11134
"92a705c26f22754d7462e9f742436b6f","02864","30280501","202311090143","2566",3033,12757,993,1178,1680,1035,846,1519,714,1022,1450,927,839,554
"92a705c26f22754d7462e9f742436b6f","03805","34300403","202311151830","2566",4184,14783,2365,2491,653,1399,1062,1748,606,597,1929,866,574,493
"92a705c26f22754d7462e9f742436b6f","99864","81080101","202311161115","2566",17864,39370,4162,11103,6242,4367,1497,1138,1032,565,2173,5985,820,286
"92a705c26f22754d7462e9f742436b6f","11064","45050403","202311150419","2566",30041,108105,7887,7913,8982,8747,7886,9284,8827,9347,9717,9319,10982,9214
"92a705c26f22754d7462e9f742436b6f","03139","32040208","202311161528","2566",2723,11894,1445,1210,1231,786,1673,1409,555,602,1159,738,486,600
"92a705c26f22754d7462e9f742436b6f","02853","30260301","202311090143","2566",3122,10828,311,645,475,1254,1793,2639,403,475,930,1175,403,328
"92a705c26f22754d7462e9f742436b6f","01050","12050505","202311141448","2566",2830,11079,812,853,797,1101,758,1172,757,852,1141,841,968,1027
"92a705c26f22754d7462e9f742436b6f","02858","30270405","202311090143","2566",3268,14250,2702,1365,1025,1285,955,1619,1438,586,965,917,884,509
"92a705c26f22754d7462e9f742436b6f","02856","30270212","202311090143","2566",5435,18708,796,1619,1523,2784,3281,3758,704,842,991,762,812,839
"92a705c26f22754d7462e9f742436b6f","02854","30260404","202311090143","2566",2853,9141,310,377,532,989,826,1538,1309,473,1066,1205,516,0
"92a705c26f22754d7462e9f742436b6f","02855","30270102","202311090143","2566",3500,14369,1705,1471,1134,980,1101,1680,456,1247,1684,688,1593,653
"92a705c26f22754d7462e9f742436b6f","11330","80090100","202311121809","2566",100253,404056,30783,33749,32374,33426,35520,34280,28768,33219,34460,34134,40272,33071
"92a705c26f22754d7462e9f742436b6f","06050","50240406","202311170656","2566",3422,12524,1053,1234,1787,1379,1265,559,345,1020,1019,1129,850,884
"92a705c26f22754d7462e9f742436b6f","04151","37060501","202311160717","2566",1875,10310,529,704,762,608,742,1041,821,823,1020,1117,1240,903
"92a705c26f22754d7462e9f742436b6f","04534","41041003","202310181509","2566",3788,14522,2850,2142,891,1931,1523,1050,676,785,550,721,750,653
"92a705c26f22754d7462e9f742436b6f","11470","10270300","202311160756","2566",114628,380258,26419,30848,29621,31644,29094,32909,27442,35064,33626,33534,35743,34314
"92a705c26f22754d7462e9f742436b6f","03185","32170507","202311161528","2566",2699,10397,360,2096,372,1373,2525,797,360,472,674,474,471,424
"92a705c26f22754d7462e9f742436b6f","09528","90080401","202311131858","2566",3133,10792,714,1200,2071,913,1195,585,952,826,570,984,438,344
"92a705c26f22754d7462e9f742436b6f","03127","32030312","202311161528","2566",1986,8852,761,417,540,687,1409,478,386,519,577,2141,499,439
"92a705c26f22754d7462e9f742436b6f","22125","55010100","202311160603","2566",492,862,85,120,110,108,76,105,70,107,0,0,46,35
"92a705c26f22754d7462e9f742436b6f","25052","13020104","202311162051","2566",559,2001,99,144,124,119,155,164,84,216,242,221,186,247
"92a705c26f22754d7462e9f742436b6f","03104","32011806","202311161528","2566",4466,15238,1308,1302,1259,1888,949,2219,792,1096,618,1654,1103,1050
"92a705c26f22754d7462e9f742436b6f","03804","34300301","202311151830","2566",5793,20412,3771,1426,901,3169,698,634,975,3731,2545,1648,550,364
"92a705c26f22754d7462e9f742436b6f","08125","71100401","202311170811","2566",1582,8252,956,745,917,697,596,607,513,538,641,525,570,947
"92a705c26f22754d7462e9f742436b6f","05060","44100701","202310280536","2566",2195,7595,321,247,866,770,863,722,484,615,492,1221,490,505
"92a705c26f22754d7462e9f742436b6f","11062","45030109","202311150419","2566",26046,138816,9599,10200,10894,10486,12021,14562,11141,12663,11780,11999,12880,10594
"92a705c26f22754d7462e9f742436b6f","08653","76070401","202311161341","2566",2389,8174,423,423,610,1144,906,1274,461,449,689,511,344,940
"92a705c26f22754d7462e9f742436b6f","03186","32070910","202311161528","2566",2304,11369,837,758,1499,2480,1515,860,573,437,690,564,636,521
"92a705c26f22754d7462e9f742436b6f","11188","56070209","202311151229","2566",18229,84648,6583,7211,6668,6348,7234,7872,6206,6991,7438,7794,7677,6626
"92a705c26f22754d7462e9f742436b6f","01539","16080303","202311160724","2566",1413,9270,734,1984,927,945,588,672,557,687,665,585,547,379
"92a705c26f22754d7462e9f742436b6f","11329","80080103","202311121809","2566",88107,419958,31410,42851,34673,40679,31261,33761,26889,32966,43906,34502,33428,33642
"92a705c26f22754d7462e9f742436b6f","23978","83010100","202311161041","2566",193,306,55,3,12,38,7,54,13,7,17,52,47,1
"92a705c26f22754d7462e9f742436b6f","08124","71100303","202311170811","2566",783,1781,308,518,194,282,175,32,0,0,0,0,0,272
"92a705c26f22754d7462e9f742436b6f","10360","53040502","202311161215","2566",899,4975,368,323,455,887,469,499,269,613,216,286,321,269
"92a705c26f22754d7462e9f742436b6f","03803","34300204","202311151830","2566",2527,7608,515,1636,916,1063,520,321,293,766,496,583,284,215
"92a705c26f22754d7462e9f742436b6f","02857","30270301","202311090143","2566",4385,17951,1151,1799,2244,1394,967,1231,1553,1907,1855,1108,2205,537
"92a705c26f22754d7462e9f742436b6f","11007","40150116","202311142142","2566",33292,119137,10405,10016,10055,9456,9594,10313,8482,10066,10118,9952,10606,10074
"92a705c26f22754d7462e9f742436b6f","03275","32160407","202311161528","2566",3380,12495,814,2241,1520,519,636,637,1203,842,1825,1050,570,644
"92a705c26f22754d7462e9f742436b6f","11328","80070108","202311121809","2566",55692,184536,14354,27296,14161,15130,13017,14729,12184,14854,15022,15394,14439,13956
"92a705c26f22754d7462e9f742436b6f","07983","70080111","202311152214","2566",3495,12884,1577,1679,2295,774,676,625,530,638,1292,1044,825,929
"92a705c26f22754d7462e9f742436b6f","11061","45020110","202311150419","2566",52391,215140,15724,19344,20780,16317,16590,17901,15682,17390,18236,18945,20964,17267
"92a705c26f22754d7462e9f742436b6f","03244","32120301","202311161528","2566",3596,16989,937,790,1562,1641,2934,1737,690,2201,1213,2198,668,418
"92a705c26f22754d7462e9f742436b6f","05059","44100607","202310280536","2566",2618,7512,332,412,2249,597,641,1105,335,311,296,575,345,317
"92a705c26f22754d7462e9f742436b6f","05719","48090304","202311170408","2566",2452,12052,1557,481,616,1127,1977,1526,765,774,639,1267,788,535
"92a705c26f22754d7462e9f742436b6f","01896","20070707","202311131917","2566",7328,17983,1062,2483,3474,1865,1947,1618,885,764,858,933,1258,836
"92a705c26f22754d7462e9f742436b6f","11327","80060701","202311121809","2566",21647,96457,7680,8422,7874,7977,7920,8598,6617,9221,8019,7631,8997,7501
"92a705c26f22754d7462e9f742436b6f","03223","32091501","202311161528","2566",8005,23638,985,887,940,1033,2308,6488,1235,1430,5780,861,780,912
"92a705c26f22754d7462e9f742436b6f","27843","32150102","202311161528","2566",18456,65211,5055,5062,5212,5999,6565,6744,4234,4800,4844,5536,5908,5252
"92a705c26f22754d7462e9f742436b6f","05074","44120301","202310280536","2566",4982,16733,603,638,1122,1955,1609,3059,2490,2259,979,1735,312,0
"92a705c26f22754d7462e9f742436b6f","11326","80050405","202311121809","2566",28382,112627,8047,7786,7133,8396,8003,8187,11107,7165,13294,15946,11520,6043
"92a705c26f22754d7462e9f742436b6f","03276","32160502","202311161528","2566",2973,11750,1304,936,741,771,1651,688,552,566,1113,2062,667,700
"92a705c26f22754d7462e9f742436b6f","11325","80041008","202311121809","2566",36394,170981,13753,15762,12669,13235,13766,14075,12174,14044,15561,16796,15002,14147
"92a705c26f22754d7462e9f742436b6f","06017","50190507","202311170656","2566",3850,12935,1289,869,3716,1128,704,894,616,555,1441,529,683,511
"92a705c26f22754d7462e9f742436b6f","03272","32160101","202311161528","2566",4252,14607,1356,1100,1151,1561,2102,870,1244,1014,1945,1285,523,456
"92a705c26f22754d7462e9f742436b6f","03190","32071102","202311161528","2566",2728,13135,917,904,1232,926,2543,2456,669,811,818,755,594,510
"92a705c26f22754d7462e9f742436b6f","04083","36140106","202311170229","2566",1576,6056,379,1057,356,721,361,541,403,359,323,588,611,358
"92a705c26f22754d7462e9f742436b6f","04633","41190305","202310181509","2566",6549,30247,1340,2259,2015,3020,2386,6678,1750,3874,2002,1950,1527,1446
"92a705c26f22754d7462e9f742436b6f","10459","57130201","202311160526","2566",1419,4879,330,580,588,762,325,207,282,364,466,371,230,374
"92a705c26f22754d7462e9f742436b6f","10493","58020205","202311160525","2566",936,4790,806,380,506,407,250,499,327,271,312,449,325,258
"92a705c26f22754d7462e9f742436b6f","03517","33200501","202311160150","2566",2294,11216,772,1763,844,1282,1284,1339,837,682,652,767,468,526
"92a705c26f22754d7462e9f742436b6f","03261","32140101","202311161528","2566",2305,8924,563,544,864,813,1513,1180,333,613,719,861,455,466
"92a705c26f22754d7462e9f742436b6f","06012","50180503","202311170656","2566",4612,14694,890,952,822,1847,1214,2926,1215,712,822,1277,1123,894
"92a705c26f22754d7462e9f742436b6f","10919","32060101","202311161528","2566",25810,91168,7292,9545,7271,7009,6906,8001,6351,7064,7626,8254,8277,7572
"92a705c26f22754d7462e9f742436b6f","03252","32120901","202311161528","2566",2299,10699,615,578,1390,1322,1738,740,573,714,721,1298,606,418
"92a705c26f22754d7462e9f742436b6f","11324","80030101","202311121809","2566",30495,131900,9804,12208,10655,11953,10180,11676,9799,11567,10866,12063,10888,10241
"92a705c26f22754d7462e9f742436b6f","01343","14150504","202311152132","2566",1364,5767,350,364,601,462,699,375,333,406,664,288,359,866
"92a705c26f22754d7462e9f742436b6f","05882","50070404","202311170656","2566",777,2936,10,162,241,196,340,97,142,307,359,331,468,283
"92a705c26f22754d7462e9f742436b6f","11322","80020101","202311121809","2566",23308,91771,6904,9096,7003,7791,7342,7724,6260,7687,8400,7901,8157,7506
"92a705c26f22754d7462e9f742436b6f","10704","39010101","202311160829","2566",94447,342443,25165,28501,25702,26196,25137,29152,25454,28989,32430,30710,34010,30997
"92a705c26f22754d7462e9f742436b6f","02852","30260208","202311090143","2566",1136,3169,304,592,346,377,405,678,316,151,0,0,0,0
"92a705c26f22754d7462e9f742436b6f","10708","45010100","202311150419","2566",212550,864663,66670,73663,73203,70850,64769,76224,63892,79820,73936,71233,76518,73885
"92a705c26f22754d7462e9f742436b6f","02851","30260201","202311090143","2566",3753,12037,742,1075,862,3384,1587,691,510,531,901,665,508,582
"92a705c26f22754d7462e9f742436b6f","04150","37060408","202311160717","2566",2410,9498,541,472,836,651,1217,1130,692,653,1054,1096,651,507
"92a705c26f22754d7462e9f742436b6f","05058","44100601","202310280536","2566",1818,6374,639,238,265,667,1056,880,406,378,381,662,377,430
"92a705c26f22754d7462e9f742436b6f","10458","57130104","202311160526","2566",1355,5375,768,923,367,522,604,324,248,216,656,281,215,251
"92a705c26f22754d7462e9f742436b6f","03516","33200405","202311160150","2566",3683,14065,1201,1030,1020,862,1015,1465,872,976,1564,2140,1266,654
"92a705c26f22754d7462e9f742436b6f","11428","94080104","202311161307","2566",11286,44959,3609,3902,3286,4170,3489,3960,2762,4147,3709,4141,4243,3541
"92a705c26f22754d7462e9f742436b6f","01780","19110203","202311160644","2566",1399,6797,559,465,660,828,666,405,598,480,472,530,654,489
"92a705c26f22754d7462e9f742436b6f","10456","57110302","202311160526","2566",925,3907,320,678,434,279,230,337,200,298,244,247,265,380
"92a705c26f22754d7462e9f742436b6f","05437","46160501","202311121443","2566",3284,10247,1113,1232,1726,1411,601,620,623,470,686,740,446,579
"92a705c26f22754d7462e9f742436b6f","05436","46160405","202311121443","2566",2978,12834,1232,837,635,2028,2074,1400,541,851,896,927,649,764
"92a705c26f22754d7462e9f742436b6f","13850","32020203","202311161528","2566",3135,13573,660,700,1848,1797,1601,1521,1017,584,1134,1356,627,733
"92a705c26f22754d7462e9f742436b6f","10452","57100607","202311160526","2566",2428,7405,514,547,1265,667,711,710,540,1059,1262,130,0,0
"92a705c26f22754d7462e9f742436b6f","12001","85040407","202311160355","2566",1344,4370,269,1468,234,278,317,475,196,170,252,267,223,222
"92a705c26f22754d7462e9f742436b6f","04149","37060302","202311160717","2566",2665,9125,636,676,853,1262,1246,863,543,486,577,732,637,614
"92a705c26f22754d7462e9f742436b6f","10680","80010100","202311121809","2566",179971,740007,57271,62600,56499,61336,58018,63729,54041,64655,64524,64179,68315,64840
"92a705c26f22754d7462e9f742436b6f","04488","41010810","202310181509","2566",4681,16791,1137,1674,1602,2840,1132,1093,1106,1243,1749,1378,1092,745
"92a705c26f22754d7462e9f742436b6f","01673","18080106","202311150919","2566",1765,6566,356,369,347,391,424,919,709,803,636,581,615,418
"92a705c26f22754d7462e9f742436b6f","13849","32011801","202311161528","2566",3487,14108,985,1274,1166,798,1902,2099,1420,2286,766,960,656,942
"92a705c26f22754d7462e9f742436b6f","03171","32060505","202311161528","2566",2882,10819,542,700,818,1741,1019,920,606,883,770,1005,899,916
"92a705c26f22754d7462e9f742436b6f","01049","12050403","202311141448","2566",4112,15463,1086,1402,1425,2291,1649,1084,958,1055,1456,1031,1056,970
"92a705c26f22754d7462e9f742436b6f","06446","54080506","202311061232","2566",1115,5401,343,354,464,708,738,636,268,307,382,469,386,350
"92a705c26f22754d7462e9f742436b6f","08987","80230404","202311121809","2566",3205,9704,283,1071,652,1853,684,902,833,1125,650,769,600,282
"92a705c26f22754d7462e9f742436b6f","03158","32050901","202311161528","2566",4008,26043,2025,553,1659,3587,4954,4803,2659,1462,1317,1954,523,553
"92a705c26f22754d7462e9f742436b6f","05290","45190413","202311150419","2566",1613,5479,378,287,815,436,483,313,305,241,473,440,590,731
"92a705c26f22754d7462e9f742436b6f","03199","32080211","202311161528","2566",2380,8309,483,310,1136,1471,1058,1151,560,579,437,604,245,294
"92a705c26f22754d7462e9f742436b6f","04148","37060205","202311160717","2566",1839,5883,317,413,267,589,730,606,521,347,516,672,415,490
"92a705c26f22754d7462e9f742436b6f","03515","33200302","202311160150","2566",4013,14701,483,920,1167,756,1415,2819,2189,2142,717,1016,606,471
"92a705c26f22754d7462e9f742436b6f","08986","80230401","202311121809","2566",4089,10969,3350,1026,733,572,617,775,311,390,1268,594,865,468
"92a705c26f22754d7462e9f742436b6f","02848","30250406","202311090143","2566",3243,10913,785,756,2754,1216,662,674,524,646,592,926,708,670
"92a705c26f22754d7462e9f742436b6f","01895","20070705","202311131917","2566",9501,23910,1009,4904,1563,2858,5135,977,1034,1089,1895,1801,921,724
"92a705c26f22754d7462e9f742436b6f","11430","94100601","202311161307","2566",28428,102888,8034,8113,7582,8508,8595,8976,6746,9050,9166,9961,9218,8939
"92a705c26f22754d7462e9f742436b6f","03802","34300203","202311151830","2566",3849,11943,1255,2377,401,1166,633,535,655,528,2909,792,409,283
"92a705c26f22754d7462e9f742436b6f","03180","32070505","202311161528","2566",3382,17125,1820,1365,1770,1954,2986,1305,848,751,1165,1432,835,895
"92a705c26f22754d7462e9f742436b6f","03163","32051408","202311161528","2566",4931,18407,891,1493,1442,889,3436,1791,1962,1861,967,1146,1322,1207
"92a705c26f22754d7462e9f742436b6f","03514","33200206","202311160150","2566",2188,13050,1633,1228,684,1185,1528,1102,775,791,1242,862,1068,952
"92a705c26f22754d7462e9f742436b6f","08985","80230304","202311121809","2566",4180,11525,764,2873,978,1058,906,676,464,592,1076,910,734,494
"92a705c26f22754d7462e9f742436b6f","04969","44130107","202310280536","2566",1117,2598,382,397,342,483,224,58,16,16,329,263,72,16
"92a705c26f22754d7462e9f742436b6f","22798","83030204","202311161041","2566",2923,6886,577,180,0,716,270,799,948,866,840,610,768,312
"92a705c26f22754d7462e9f742436b6f","12427","83010100","202311161041","2566",10048,20204,1353,1777,1206,1955,2433,1563,799,1237,1785,1760,1520,2816
"92a705c26f22754d7462e9f742436b6f","04147","37060203","202311160717","2566",2186,8260,362,415,489,941,988,694,584,551,939,747,1005,546
"92a705c26f22754d7462e9f742436b6f","04968","44130110","202310280536","2566",1855,6897,361,463,385,412,436,1117,423,458,649,1144,614,435
"92a705c26f22754d7462e9f742436b6f","04146","37060108","202311160717","2566",2731,9641,761,626,605,816,917,1072,520,634,1015,879,1008,788
"92a705c26f22754d7462e9f742436b6f","06629","56070108","202311151229","2566",754,2790,152,215,158,297,336,230,145,155,252,426,282,143
"92a705c26f22754d7462e9f742436b6f","10388","55071306","202311160603","2566",625,2120,160,212,168,205,230,205,125,168,147,167,167,166
"92a705c26f22754d7462e9f742436b6f","02849","30250501","202311090143","2566",3457,12401,831,1177,748,1978,660,957,1551,974,770,962,786,1038
"92a705c26f22754d7462e9f742436b6f","11429","94090802","202311161307","2566",34180,119464,9173,9700,8813,10357,9476,10695,8064,10507,10079,11227,11639,9734
"92a705c26f22754d7462e9f742436b6f","11427","94060101","202311161307","2566",17452,70671,5553,6308,6254,6340,7293,6706,4663,6262,6723,7649,6920,0
"92a705c26f22754d7462e9f742436b6f","10675","60010100","202311161523","2566",176259,729627,58061,65923,62189,60964,56122,62564,53425,61722,61529,60373,64365,62390
"92a705c26f22754d7462e9f742436b6f","01596","17060501","202311160657","2566",1566,6188,421,287,311,889,447,427,1422,351,346,542,384,363
"92a705c26f22754d7462e9f742436b6f","03801","34300101","202311151830","2566",8275,19797,4452,851,2614,2890,561,1100,994,2349,1592,1251,545,598
"92a705c26f22754d7462e9f742436b6f","13994","50190304","202311170656","2566",2272,7489,1464,352,568,542,355,730,590,461,756,750,495,426
"92a705c26f22754d7462e9f742436b6f","01894","20070702","202311131917","2566",10537,33533,3417,2343,10364,2504,2293,1658,2053,1875,1892,2394,1347,1393
"92a705c26f22754d7462e9f742436b6f","08984","80230205","202311121809","2566",4020,9550,2255,1168,1131,534,974,392,499,736,640,388,486,347
"92a705c26f22754d7462e9f742436b6f","08301","72090710","202311161049","2566",4553,9806,543,725,712,1346,1123,2869,280,324,675,435,398,381
"92a705c26f22754d7462e9f742436b6f","08123","71100302","202311170811","2566",1986,7553,769,748,598,706,666,603,570,640,559,551,606,537
"92a705c26f22754d7462e9f742436b6f","09417","86070305","202311151152","2566",2425,5197,333,318,331,1788,296,462,229,328,296,277,309,230
"92a705c26f22754d7462e9f742436b6f","03800","34290307","202311151830","2566",3620,15469,715,933,1843,1972,1128,1270,1104,1052,1715,1411,1380,946
"92a705c26f22754d7462e9f742436b6f","11356","83030101","202311161041","2566",62560,206792,16264,18399,16154,18460,15862,17434,15190,17613,17603,18571,17929,17313
"92a705c26f22754d7462e9f742436b6f","08448","73070101","202311162220","2566",3121,5478,314,277,183,569,240,228,351,181,638,1299,779,421
"92a705c26f22754d7462e9f742436b6f","05057","44100506","202310280536","2566",2052,6005,679,273,1250,753,751,540,440,281,277,385,203,222
"92a705c26f22754d7462e9f742436b6f","03095","32010701","202311161528","2566",4406,13955,1064,1047,2935,924,2317,921,440,1142,1006,659,769,731
"92a705c26f22754d7462e9f742436b6f","07475","64090506","202311170530","2566",2325,8971,519,1297,1119,610,1029,1069,263,390,818,846,456,555
"92a705c26f22754d7462e9f742436b6f","00981","11050106","202311152316","2566",1525,4997,595,390,669,617,494,284,361,270,552,265,307,193
"92a705c26f22754d7462e9f742436b6f","04489","41010812","202310181509","2566",8681,30879,1879,3518,3395,5961,2821,1772,2075,1579,2186,2414,1621,1658
"92a705c26f22754d7462e9f742436b6f","11426","94050101","202311161307","2566",20364,77556,6560,6765,6483,7607,7502,7311,5685,7086,7051,7925,7581,0
"92a705c26f22754d7462e9f742436b6f","03125","32030213","202311161528","2566",3361,12673,1013,639,691,1301,2121,1817,534,747,617,1805,642,749
"92a705c26f22754d7462e9f742436b6f","04247","39060503","202311160829","2566",2156,6152,302,53,1389,692,637,372,360,472,796,486,593,0
"92a705c26f22754d7462e9f742436b6f","06049","50240305","202311170656","2566",4084,16055,1111,669,1463,2412,2346,1014,878,1759,976,1314,1016,1097
"92a705c26f22754d7462e9f742436b6f","10553","60140111","202311161523","2566",1570,7004,569,582,1069,1018,640,400,263,505,517,521,489,432
"92a705c26f22754d7462e9f742436b6f","08652","76070303","202311161341","2566",1994,7142,567,593,493,870,1087,1147,293,376,416,429,541,330
"92a705c26f22754d7462e9f742436b6f","11425","94040201","202311161307","2566",20485,79539,6837,7259,6372,7306,7135,7994,6438,8038,7861,8495,5804,0
"92a705c26f22754d7462e9f742436b6f","04145","37050602","202311160717","2566",1808,7293,524,408,455,379,1001,855,457,483,894,585,659,594
"92a705c26f22754d7462e9f742436b6f","07064","60140109","202311161523","2566",3198,10334,637,2090,1157,627,725,508,388,842,1234,767,783,577
"92a705c26f22754d7462e9f742436b6f","01416","15060712","202311160811","2566",821,3532,284,263,368,234,160,359,263,418,430,237,245,271
"92a705c26f22754d7462e9f742436b6f","03134","32030709","202311161528","2566",2997,22292,3548,4123,1575,1965,1111,1297,1524,1513,1573,1772,1068,1224
"92a705c26f22754d7462e9f742436b6f","09771","92100301","202311161718","2566",3259,10831,368,426,1954,386,333,1168,945,1507,1653,687,1127,373
"92a705c26f22754d7462e9f742436b6f","07063","60140117","202311161523","2566",7690,27820,1564,3144,3372,4973,2649,2056,2071,1514,2036,1487,1617,1347
"92a705c26f22754d7462e9f742436b6f","28843","44130103","202310280536","2566",12389,46528,4323,3950,4127,4205,3824,4400,3530,4207,5159,4430,4373,0
